,x_R_L,x_C_L,x_L_1,x_g_m,Q,wo,bandwidth,K_BP
235,200.00000000000003,7.742636826811278e-13,2.1544346900318867e-10,0.01291549665014884,0.132,48174624199.95,365839114705.537,3.53
236,200.00000000000003,7.742636826811278e-13,2.1544346900318867e-10,0.021544346900318832,0.168,37299861944.832,221901217328.263,5.82
237,200.00000000000003,7.742636826811278e-13,2.1544346900318867e-10,0.03593813663804626,0.213,28879928472.904,135612714826.563,9.524
238,200.00000000000003,7.742636826811278e-13,2.1544346900318867e-10,0.05994842503189409,0.267,22360679774.998,83884116593.187,15.397
239,200.00000000000003,7.742636826811278e-13,2.1544346900318867e-10,0.1,0.327,17313062269.843,52873636661.202,24.427
240,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.001,0.042,152341537894.508,3600271412129.7,0.359
241,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.0016681005372000592,0.055,117952520155.508,2160892438356.957,0.598
242,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.0027825594022071257,0.07,91326352637.124,1298007413339.957,0.995
243,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.004641588833612777,0.091,70710678118.655,780721431006.201,1.654
244,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.007742636826811269,0.116,54748710045.029,470616631686.352,2.744
245,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.01291549665014884,0.149,42389937861.506,284713688545.787,4.536
246,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.021544346900318832,0.189,32820989397.274,173267802045.08,7.454
247,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.03593813663804626,0.239,25412100119.971,106457748325.074,12.132
248,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.05994842503189409,0.296,19675666223.55,66406173356.968,19.449
249,200.00000000000003,7.742636826811278e-13,2.782559402207126e-10,0.1,0.359,15234153789.451,42395884963.121,30.464
250,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.001,0.048,134048753515.365,2789017150532.2,0.463
251,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.0016681005372000592,0.062,103789081555.621,1674558285525.133,0.771
252,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.0027825594022071257,0.08,80360116507.347,1006457748325.074,1.283
253,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.004641588833612777,0.103,62219919747.663,605941998644.016,2.131
254,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.007742636826811269,0.132,48174624199.95,365839114705.537,3.53
255,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.01291549665014884,0.168,37299861944.832,221901217328.263,5.82
256,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.021544346900318832,0.213,28879928472.904,135612714826.563,9.524
257,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.03593813663804626,0.267,22360679774.998,83884116593.187,15.397
258,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.05994842503189409,0.327,17313062269.843,52873636661.202,24.427
259,200.00000000000003,7.742636826811278e-13,3.593813663804626e-10,0.1,0.391,13404875351.537,34283342347.146,37.673
260,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.001,0.055,117952520155.508,2160892438356.961,0.598
261,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.0016681005372000592,0.07,91326352637.124,1298007413339.96,0.995
262,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.0027825594022071257,0.091,70710678118.655,780721431006.202,1.654
263,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.004641588833612777,0.116,54748710045.029,470616631686.353,2.744
264,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.007742636826811269,0.149,42389937861.506,284713688545.787,4.536
265,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.01291549665014884,0.189,32820989397.274,173267802045.081,7.454
266,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.021544346900318832,0.239,25412100119.971,106457748325.075,12.132
267,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.03593813663804626,0.296,19675666223.55,66406173356.969,19.449
268,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.05994842503189409,0.359,15234153789.451,42395884963.121,30.464
269,200.00000000000003,7.742636826811278e-13,4.6415888336127727e-10,0.1,0.421,11795252015.551,28002095225.393,46.123
270,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.001,0.062,103789081555.621,1674558285525.13,0.771
271,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.0016681005372000592,0.08,80360116507.347,1006457748325.072,1.283
272,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.0027825594022071257,0.103,62219919747.663,605941998644.014,2.131
273,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.004641588833612777,0.132,48174624199.95,365839114705.537,3.53
274,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.007742636826811269,0.168,37299861944.832,221901217328.262,5.82
275,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.01291549665014884,0.213,28879928472.904,135612714826.563,9.524
276,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.021544346900318832,0.267,22360679774.998,83884116593.187,15.397
277,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.03593813663804626,0.327,17313062269.843,52873636661.202,24.427
278,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.05994842503189409,0.391,13404875351.537,34283342347.146,37.673
279,200.00000000000003,7.742636826811278e-13,5.994842503189421e-10,0.1,0.449,10378908155.562,23138753697.075,55.818
280,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.001,0.07,91326352637.124,1298007413339.957,0.995
281,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.0016681005372000592,0.091,70710678118.655,780721431006.201,1.654
282,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.0027825594022071257,0.116,54748710045.029,470616631686.352,2.744
283,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.004641588833612777,0.149,42389937861.506,284713688545.787,4.536
284,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.007742636826811269,0.189,32820989397.274,173267802045.08,7.454
285,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.01291549665014884,0.239,25412100119.971,106457748325.074,12.132
286,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.021544346900318832,0.296,19675666223.55,66406173356.968,19.449
287,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.03593813663804626,0.359,15234153789.451,42395884963.121,30.464
288,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.05994842503189409,0.421,11795252015.551,28002095225.393,46.123
289,200.00000000000003,7.742636826811278e-13,7.742636826811277e-10,0.1,0.471,9132635263.712,19373244975.223,66.667
290,200.00000000000003,7.742636826811278e-13,1e-09,0.001,0.08,80360116507.347,1006457748325.074,1.283
291,200.00000000000003,7.742636826811278e-13,1e-09,0.0016681005372000592,0.103,62219919747.663,605941998644.015,2.131
292,200.00000000000003,7.742636826811278e-13,1e-09,0.0027825594022071257,0.132,48174624199.95,365839114705.537,3.53
293,200.00000000000003,7.742636826811278e-13,1e-09,0.004641588833612777,0.168,37299861944.832,221901217328.263,5.82
294,200.00000000000003,7.742636826811278e-13,1e-09,0.007742636826811269,0.213,28879928472.904,135612714826.563,9.524
295,200.00000000000003,7.742636826811278e-13,1e-09,0.01291549665014884,0.267,22360679774.998,83884116593.187,15.397
296,200.00000000000003,7.742636826811278e-13,1e-09,0.021544346900318832,0.327,17313062269.843,52873636661.202,24.427
297,200.00000000000003,7.742636826811278e-13,1e-09,0.03593813663804626,0.391,13404875351.537,34283342347.146,37.673
298,200.00000000000003,7.742636826811278e-13,1e-09,0.05994842503189409,0.449,10378908155.562,23138753697.075,55.818
299,200.00000000000003,7.742636826811278e-13,1e-09,0.1,0.488,8036011650.735,16457748325.074,78.477
300,200.00000000000003,2.1544346900318868e-12,1e-10,0.001,0.015,152341537894.508,10002320794416.807,0.046
301,200.00000000000003,2.1544346900318868e-12,1e-10,0.0016681005372000592,0.02,117952520155.508,5997163297606.216,0.077
302,200.00000000000003,2.1544346900318868e-12,1e-10,0.0027825594022071257,0.025,91326352637.124,3596134458221.432,0.129
303,200.00000000000003,2.1544346900318868e-12,1e-10,0.004641588833612777,0.033,70710678118.655,2156755484448.691,0.215
304,200.00000000000003,2.1544346900318868e-12,1e-10,0.007742636826811269,0.042,54748710045.029,1293870459431.69,0.359
305,200.00000000000003,2.1544346900318868e-12,1e-10,0.01291549665014884,0.055,42389937861.506,776584477097.933,0.598
306,200.00000000000003,2.1544346900318868e-12,1e-10,0.021544346900318832,0.07,32820989397.274,466479677778.084,0.995
307,200.00000000000003,2.1544346900318868e-12,1e-10,0.03593813663804626,0.091,25412100119.971,280576734637.519,1.654
308,200.00000000000003,2.1544346900318868e-12,1e-10,0.05994842503189409,0.116,19675666223.55,169130848136.812,2.744
309,200.00000000000003,2.1544346900318868e-12,1e-10,0.1,0.149,15234153789.451,102320794416.806,4.536
310,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.001,0.017,134048753515.365,7744957621228.084,0.06
311,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.0016681005372000592,0.022,103789081555.621,4643909628029.589,0.1
312,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.0027825594022071257,0.029,80360116507.347,2784880196623.933,0.167
313,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.004641588833612777,0.037,62219919747.663,1670421331616.867,0.278
314,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.007742636826811269,0.048,48174624199.95,1002320794416.807,0.463
315,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.01291549665014884,0.062,37299861944.832,601805044735.748,0.771
316,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.021544346900318832,0.08,28879928472.904,361702160797.27,1.283
317,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.03593813663804626,0.103,22360679774.998,217764263419.995,2.131
318,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.05994842503189409,0.132,17313062269.843,131475760918.295,3.53
319,200.00000000000003,2.1544346900318868e-12,1.2915496650148827e-10,0.1,0.168,13404875351.537,79747162684.919,5.82
320,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.001,0.02,117952520155.508,5997163297606.228,0.077
321,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.0016681005372000592,0.025,91326352637.124,3596134458221.439,0.129
322,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.0027825594022071257,0.033,70710678118.655,2156755484448.693,0.215
323,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.004641588833612777,0.042,54748710045.029,1293870459431.693,0.359
324,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.007742636826811269,0.055,42389937861.506,776584477097.935,0.598
325,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.01291549665014884,0.07,32820989397.274,466479677778.085,0.995
326,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.021544346900318832,0.091,25412100119.971,280576734637.519,1.654
327,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.03593813663804626,0.116,19675666223.55,169130848136.813,2.744
328,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.05994842503189409,0.149,15234153789.451,102320794416.807,4.536
329,200.00000000000003,2.1544346900318868e-12,1.6681005372000558e-10,0.1,0.189,11795252015.551,62269219448.701,7.454
330,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.001,0.022,103789081555.621,4643909628029.58,0.1
331,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.0016681005372000592,0.029,80360116507.347,2784880196623.927,0.167
332,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.0027825594022071257,0.037,62219919747.663,1670421331616.862,0.278
333,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.004641588833612777,0.048,48174624199.95,1002320794416.806,0.463
334,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.007742636826811269,0.062,37299861944.832,601805044735.747,0.771
335,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.01291549665014884,0.08,28879928472.904,361702160797.269,1.283
336,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.021544346900318832,0.103,22360679774.998,217764263419.995,2.131
337,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.03593813663804626,0.132,17313062269.843,131475760918.295,3.53
338,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.05994842503189409,0.168,13404875351.537,79747162684.919,5.82
339,200.00000000000003,2.1544346900318868e-12,2.1544346900318867e-10,0.1,0.213,10378908155.562,48736682752.934,9.524
340,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.001,0.025,91326352637.124,3596134458221.432,0.129
341,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.0016681005372000592,0.033,70710678118.655,2156755484448.688,0.215
342,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.0027825594022071257,0.042,54748710045.029,1293870459431.689,0.359
343,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.004641588833612777,0.055,42389937861.506,776584477097.933,0.598
344,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.007742636826811269,0.07,32820989397.274,466479677778.084,0.995
345,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.01291549665014884,0.091,25412100119.971,280576734637.519,1.654
346,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.021544346900318832,0.116,19675666223.55,169130848136.812,2.744
347,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.03593813663804626,0.149,15234153789.451,102320794416.806,4.536
348,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.05994842503189409,0.189,11795252015.551,62269219448.7,7.454
349,200.00000000000003,2.1544346900318868e-12,2.782559402207126e-10,0.1,0.239,9132635263.712,38258931054.853,12.132
350,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.001,0.029,80360116507.347,2784880196623.932,0.167
351,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.0016681005372000592,0.037,62219919747.663,1670421331616.865,0.278
352,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.0027825594022071257,0.048,48174624199.95,1002320794416.806,0.463
353,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.004641588833612777,0.062,37299861944.832,601805044735.748,0.771
354,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.007742636826811269,0.08,28879928472.904,361702160797.269,1.283
355,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.01291549665014884,0.103,22360679774.998,217764263419.995,2.131
356,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.021544346900318832,0.132,17313062269.843,131475760918.295,3.53
357,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.03593813663804626,0.168,13404875351.537,79747162684.919,5.82
358,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.05994842503189409,0.213,10378908155.562,48736682752.934,9.524
359,200.00000000000003,2.1544346900318868e-12,3.593813663804626e-10,0.1,0.267,8036011650.735,30146388438.878,15.397
360,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.001,0.033,70710678118.655,2156755484448.693,0.215
361,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.0016681005372000592,0.042,54748710045.029,1293870459431.692,0.359
362,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.0027825594022071257,0.055,42389937861.506,776584477097.934,0.598
363,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.004641588833612777,0.07,32820989397.274,466479677778.085,0.995
364,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.007742636826811269,0.091,25412100119.971,280576734637.519,1.654
365,200.00000000000003,2.1544346900318868e-12,4.6415888336127727e-10,0.01291549665014884,0.116,19675666223.55,169130848136.812,2.744
